time,Zero,DIF,DEA,macd
20211109,0.00,0.81,0.96,-0.30
20211110,0.00,0.31,0.70,-0.79
20211111,0.00,-0.02,0.41,-0.87
20211112,0.00,0.08,0.28,-0.40
20211115,0.00,0.14,0.22,-0.17
20211116,0.00,0.31,0.26,0.11
20211117,0.00,0.76,0.46,0.60
20211118,0.00,1.63,0.93,1.41
20211119,0.00,2.48,1.55,1.86
20211122,0.00,2.97,2.12,1.70
20211123,0.00,3.20,2.55,1.30
20211124,0.00,3.29,2.84,0.88
20211126,0.00,2.47,2.70,-0.45
20211129,0.00,2.36,2.56,-0.40
20211130,0.00,2.92,2.71,0.43
20211201,0.00,3.07,2.85,0.44
20211202,0.00,2.89,2.87,0.05
20211203,0.00,2.39,2.68,-0.57
20211206,0.00,2.48,2.60,-0.23
20211207,0.00,3.27,2.87,0.81
20211208,0.00,4.18,3.39,1.58
20211209,0.00,4.49,3.83,1.32
20211210,0.00,5.20,4.38,1.64
20211213,0.00,4.89,4.58,0.61
20211214,0.00,4.30,4.47,-0.34
20211215,0.00,4.47,4.47,0.00
20211216,0.00,3.39,4.04,-1.30
20211217,0.00,2.43,3.39,-1.93
20211220,0.00,1.54,2.65,-2.22
20211221,0.00,1.40,2.15,-1.50
20211222,0.00,1.63,1.94,-0.62
20211223,0.00,1.80,1.89,-0.17
20211227,0.00,2.41,2.10,0.63
20211228,0.00,2.53,2.27,0.53
20211229,0.00,2.52,2.37,0.30
20211230,0.00,2.24,2.32,-0.16
20211231,0.00,1.89,2.15,-0.52
20220103,0.00,2.23,2.18,0.10
20220104,0.00,2.02,2.11,-0.20
20220105,0.00,1.12,1.72,-1.19
20220106,0.00,0.11,1.08,-1.93
20220107,0.00,-0.49,0.45,-1.88
20220110,0.00,-0.83,-0.06,-1.54
20220111,0.00,-0.60,-0.28,-0.64
20220112,0.00,-0.36,-0.31,-0.10
20220113,0.00,-0.68,-0.46,-0.45
20220114,0.00,-0.72,-0.57,-0.32
20220118,0.00,-1.19,-0.81,-0.75
20220119,0.00,-1.93,-1.26,-1.34
20220120,0.00,-2.56,-1.78,-1.55
20220121,0.00,-3.13,-2.32,-1.62
20220124,0.00,-3.47,-2.78,-1.38
20220125,0.00,-3.80,-3.19,-1.22
20220126,0.00,-3.86,-3.46,-0.80
20220127,0.00,-3.80,-3.60,-0.42
20220128,0.00,-2.03,-2.97,1.88
20220131,0.00,-0.22,-1.87,3.30
20220201,0.00,0.87,-0.78,3.29
20220202,0.00,1.68,0.21,2.94
20220203,0.00,1.68,0.80,1.77
20220204,0.00,1.54,1.09,0.90
20220207,0.00,1.29,1.17,0.24
20220208,0.00,1.54,1.32,0.44
20220209,0.00,1.83,1.53,0.62
20220210,0.00,1.34,1.45,-0.22
20220211,0.00,0.49,1.07,-1.15
20220214,0.00,-0.01,0.64,-1.30
20220215,0.00,0.24,0.48,-0.48
20220216,0.00,0.34,0.42,-0.16
20220217,0.00,-0.13,0.20,-0.66
20220218,0.00,-0.64,-0.13,-1.01
20220222,0.00,-1.35,-0.62,-1.46
20220223,0.00,-2.34,-1.31,-2.06
20220224,0.00,-2.46,-1.77,-1.39
20220225,0.00,-2.14,-1.92,-0.45
20220228,0.00,-1.82,-1.88,0.12
20220301,0.00,-1.82,-1.85,0.07
20220302,0.00,-1.27,-1.62,0.71
20220303,0.00,-0.92,-1.34,0.84
20220304,0.00,-1.11,-1.25,0.27
20220307,0.00,-1.73,-1.44,-0.58
20220308,0.00,-2.31,-1.79,-1.04
20220309,0.00,-1.78,-1.79,0.01
20220310,0.00,-2.02,-1.88,-0.28
20220311,0.00,-2.62,-2.18,-0.89
20220314,0.00,-3.47,-2.70,-1.55
20220315,0.00,-3.21,-2.90,-0.62
20220316,0.00,-2.28,-2.65,0.75
20220317,0.00,-1.47,-2.18,1.42
20220318,0.00,-0.43,-1.48,2.10
20220321,0.00,0.42,-0.72,2.28
20220322,0.00,1.42,0.13,2.56
20220323,0.00,2.17,0.95,2.44
20220324,0.00,3.09,1.80,2.57
20220325,0.00,3.62,2.53,2.18
20220328,0.00,3.92,3.09,1.67
20220329,0.00,4.43,3.63,1.61
20220330,0.00,4.39,3.93,0.92
20220331,0.00,3.73,3.85,-0.24
20220401,0.00,3.14,3.57,-0.86
20220404,0.00,3.23,3.43,-0.40
20220405,0.00,2.68,3.13,-0.91
20220406,0.00,1.77,2.58,-1.64
20220407,0.00,1.18,2.02,-1.68
20220408,0.00,0.48,1.41,-1.85
20220411,0.00,-0.59,0.61,-2.39
20220412,0.00,-0.94,-0.01,-1.86
20220413,0.00,-0.73,-0.30,-0.86
20220414,0.00,-1.30,-0.70,-1.20
20220418,0.00,-1.63,-1.07,-1.12
20220419,0.00,-1.43,-1.22,-0.43
20220420,0.00,-1.28,-1.24,-0.07
20220421,0.00,-1.24,-1.24,-0.00
20220422,0.00,-1.84,-1.48,-0.71
20220425,0.00,-1.97,-1.67,-0.58
20220426,0.00,-2.84,-2.14,-1.39
20220427,0.00,-3.28,-2.60,-1.37
20220428,0.00,-2.42,-2.52,0.22
20220429,0.00,-2.64,-2.57,-0.14
20220502,0.00,-2.63,-2.59,-0.07
20220503,0.00,-2.29,-2.47,0.36
20220504,0.00,-1.06,-1.91,1.69
20220505,0.00,-1.58,-1.78,0.39
20220506,0.00,-1.77,-1.77,0.01
20220509,0.00,-2.55,-2.09,-0.94
20220510,0.00,-2.58,-2.28,-0.59
20220511,0.00,-3.64,-2.82,-1.62
20220512,0.00,-4.70,-3.57,-2.25
20220513,0.00,-4.50,-3.95,-1.12
20220516,0.00,-4.43,-4.14,-0.58
20220517,0.00,-3.67,-3.95,0.56
20220518,0.00,-4.26,-4.07,-0.37
20220519,0.00,-4.94,-4.42,-1.04
20220520,0.00,-5.13,-4.70,-0.84
20220523,0.00,-4.24,-4.52,0.56
20220524,0.00,-3.92,-4.28,0.72
20220525,0.00,-3.54,-3.98,0.89
20220526,0.00,-2.69,-3.47,1.55
20220527,0.00,-1.23,-2.57,2.68
20220531,0.00,-0.40,-1.70,2.61
20220601,0.00,0.11,-0.98,2.17
20220602,0.00,0.77,-0.28,2.10
20220603,0.00,0.31,-0.04,0.71
20220606,0.00,0.13,0.03,0.20
20220607,0.00,0.38,0.17,0.42
20220608,0.00,0.41,0.26,0.29
20220609,0.00,-0.35,0.02,-0.74
20220610,0.00,-1.59,-0.63,-1.93
20220613,0.00,-3.03,-1.59,-2.89
20220614,0.00,-3.66,-2.42,-2.49
20220615,0.00,-3.52,-2.86,-1.32
20220616,0.00,-4.06,-3.34,-1.44
20220617,0.00,-4.01,-3.61,-0.80
20220621,0.00,-3.20,-3.44,0.49
20220622,0.00,-2.64,-3.12,0.96
20220623,0.00,-1.78,-2.58,1.61
20220624,0.00,-0.69,-1.83,2.27
20220627,0.00,-0.00,-1.10,2.19
20220628,0.00,-0.18,-0.73,1.10
20220629,0.00,-0.03,-0.45,0.85
20220630,0.00,-0.29,-0.38,0.19
20220701,0.00,-0.12,-0.28,0.31
20220705,0.00,0.36,-0.02,0.77
20220706,0.00,0.83,0.32,1.03
20220707,0.00,1.58,0.82,1.51
20220708,0.00,2.07,1.32,1.50
20220711,0.00,1.98,1.59,0.79
20220712,0.00,1.98,1.74,0.48
20220713,0.00,1.85,1.79,0.13
20220714,0.00,2.12,1.92,0.40
20220715,0.00,2.44,2.13,0.63
20220718,0.00,2.10,2.12,-0.04
20220719,0.00,2.36,2.21,0.29
20220720,0.00,2.72,2.41,0.60
20220721,0.00,3.15,2.71,0.89
20220722,0.00,3.11,2.87,0.48
20220725,0.00,2.80,2.84,-0.09
20220726,0.00,2.30,2.62,-0.65
20220727,0.00,2.64,2.63,0.02
20220728,0.00,2.82,2.71,0.23
20220729,0.00,3.55,3.05,1.02
20220801,0.00,3.72,3.31,0.80
20220802,0.00,3.45,3.37,0.16
20220803,0.00,4.02,3.63,0.78
20220804,0.00,4.16,3.84,0.64
20220805,0.00,4.01,3.91,0.20
20220808,0.00,3.68,3.82,-0.27
20220809,0.00,3.34,3.63,-0.57
20220810,0.00,3.61,3.62,-0.02
20220811,0.00,3.52,3.58,-0.12
20220812,0.00,3.84,3.69,0.31
20220815,0.00,4.04,3.83,0.42
20220816,0.00,3.97,3.88,0.17
20220817,0.00,3.98,3.92,0.12
20220818,0.00,3.77,3.86,-0.18
20220819,0.00,3.11,3.56,-0.90
20220822,0.00,2.01,2.94,-1.85
20220823,0.00,1.21,2.25,-2.07
20220824,0.00,0.72,1.64,-1.84
20220825,0.00,0.74,1.28,-1.08
20220826,0.00,-0.19,0.69,-1.76
20220829,0.00,-1.07,-0.02,-2.12
20220830,0.00,-1.92,-0.78,-2.29
20220831,0.00,-2.61,-1.51,-2.19
20220901,0.00,-2.81,-2.03,-1.56
20220902,0.00,-3.13,-2.47,-1.32
20220906,0.00,-3.38,-2.83,-1.09
20220907,0.00,-3.19,-2.98,-0.43
20220908,0.00,-3.16,-3.05,-0.22
20220909,0.00,-2.60,-2.87,0.55
20220912,0.00,-1.28,-2.23,1.91
20220913,0.00,-1.79,-2.06,0.53
20220914,0.00,-1.82,-1.96,0.28
20220915,0.00,-2.18,-2.05,-0.27
20220916,0.00,-2.56,-2.25,-0.61
20220919,0.00,-2.14,-2.21,0.14
20220920,0.00,-1.45,-1.91,0.91
20220921,0.00,-1.43,-1.71,0.58
20220922,0.00,-1.49,-1.62,0.27
20220923,0.00,-1.80,-1.70,-0.21
20220926,0.00,-1.87,-1.76,-0.21
20220927,0.00,-1.69,-1.74,0.09
20220928,0.00,-1.79,-1.76,-0.06
20220929,0.00,-2.83,-2.19,-1.28
20220930,0.00,-3.96,-2.89,-2.13
20221003,0.00,-3.88,-3.29,-1.19
20221004,0.00,-3.16,-3.24,0.16
20221005,0.00,-2.54,-2.96,0.84
20221006,0.00,-2.20,-2.65,0.91
20221007,0.00,-2.66,-2.66,-0.01
20221010,0.00,-2.79,-2.71,-0.16
20221011,0.00,-2.96,-2.81,-0.30
20221012,0.00,-3.03,-2.90,-0.27
20221013,0.00,-2.29,-2.66,0.73
20221014,0.00,-2.40,-2.55,0.30
20221017,0.00,-1.80,-2.25,0.91
20221018,0.00,-1.16,-1.81,1.31
20221019,0.00,-0.71,-1.37,1.33
20221020,0.00,-0.47,-1.01,1.08
20221021,0.00,0.25,-0.51,1.51
20221024,0.00,0.99,0.09,1.80
20221025,0.00,1.82,0.78,2.07
20221026,0.00,1.82,1.20,1.25
20221027,0.00,1.10,1.16,-0.12
20221028,0.00,2.18,1.57,1.22
20221031,0.00,2.40,1.90,1.01
20221101,0.00,2.06,1.97,0.19
20221102,0.00,0.96,1.57,-1.20
20221103,0.00,-0.63,0.69,-2.63
20221104,0.00,-1.64,-0.24,-2.80
20221107,0.00,-2.12,-1.00,-2.26
20221108,0.00,-2.25,-1.50,-1.50
20221109,0.00,-2.89,-2.06,-1.68
20221110,0.00,-1.46,-1.82,0.72
20221111,0.00,-0.11,-1.14,2.04
20221114,0.00,0.51,-0.48,1.98
20221115,0.00,1.12,0.16,1.92
20221116,0.00,1.27,0.61,1.33
20221117,0.00,1.59,1.00,1.18
20221118,0.00,1.80,1.32,0.96
20221121,0.00,1.39,1.35,0.08
20221122,0.00,1.39,1.36,0.05
20221123,0.00,1.46,1.40,0.11
20221125,0.00,1.02,1.25,-0.46
20221128,0.00,0.15,0.81,-1.31
20221129,0.00,-0.82,0.16,-1.96
20221130,0.00,-0.40,-0.07,-0.67
20221201,0.00,-0.09,-0.07,-0.03
20221202,0.00,0.03,-0.03,0.13
20221205,0.00,-0.06,-0.04,-0.03
20221206,0.00,-0.65,-0.28,-0.72
20221207,0.00,-1.26,-0.67,-1.17
20221208,0.00,-1.34,-0.94,-0.80
20221209,0.00,-1.41,-1.13,-0.56
20221212,0.00,-1.05,-1.10,0.09
20221213,0.00,-0.66,-0.92,0.53
20221214,0.00,-0.71,-0.84,0.25
20221215,0.00,-1.67,-1.17,-1.00
20221216,0.00,-2.48,-1.69,-1.57
20221219,0.00,-3.17,-2.29,-1.78
20221220,0.00,-3.48,-2.76,-1.44
20221221,0.00,-3.08,-2.89,-0.38
20221222,0.00,-3.16,-3.00,-0.33
20221223,0.00,-3.14,-3.06,-0.17
20221227,0.00,-3.26,-3.14,-0.25
20221228,0.00,-3.77,-3.39,-0.76
20221229,0.00,-3.42,-3.40,-0.03
20221230,0.00,-3.02,-3.25,0.46
20230103,0.00,-3.34,-3.29,-0.11
20230104,0.00,-3.22,-3.26,0.08
20230105,0.00,-3.21,-3.24,0.06
20230106,0.00,-2.41,-2.91,0.99
20230109,0.00,-1.75,-2.44,1.39
20230110,0.00,-1.19,-1.94,1.51
20230111,0.00,-0.40,-1.33,1.85
20230112,0.00,0.08,-0.76,1.69
20230113,0.00,0.57,-0.23,1.60
20230117,0.00,1.01,0.27,1.49
20230118,0.00,1.14,0.62,1.05
20230119,0.00,1.18,0.84,0.67
20230120,0.00,1.52,1.11,0.82
20230123,0.00,2.14,1.52,1.23
20230124,0.00,2.63,1.97,1.33
20230125,0.00,2.73,2.27,0.91
20230126,0.00,2.98,2.55,0.85
20230127,0.00,3.29,2.85,0.88
20230130,0.00,2.93,2.88,0.10
20230131,0.00,2.77,2.83,-0.13
20230201,0.00,2.72,2.79,-0.13
20230202,0.00,3.35,3.02,0.68
20230203,0.00,4.13,3.46,1.34
20230206,0.00,4.04,3.69,0.69
20230207,0.00,4.24,3.91,0.65
20230208,0.00,3.79,3.86,-0.14
20230209,0.00,3.22,3.61,-0.77
20230210,0.00,2.75,3.27,-1.02
20230213,0.00,2.76,3.06,-0.60
20230214,0.00,2.56,2.86,-0.60
20230215,0.00,2.64,2.78,-0.27
20230216,0.00,2.35,2.61,-0.51
20230217,0.00,1.91,2.33,-0.84
20230221,0.00,0.98,1.79,-1.62
20230222,0.00,0.43,1.25,-1.63
20230223,0.00,0.15,0.81,-1.32
20230224,0.00,-0.41,0.32,-1.47
20230227,0.00,-0.57,-0.04,-1.07
20230228,0.00,-0.71,-0.31,-0.81
20230301,0.00,-1.07,-0.61,-0.92
20230302,0.00,-1.16,-0.83,-0.66
20230303,0.00,-0.44,-0.68,0.47
20230306,0.00,0.42,-0.24,1.32
20230307,0.00,0.61,0.10,1.02
20230308,0.00,0.89,0.42,0.94
20230309,0.00,0.69,0.53,0.33
20230310,0.00,0.25,0.41,-0.34
20230313,0.00,0.24,0.35,-0.20
20230314,0.00,0.54,0.42,0.23
20230315,0.00,0.75,0.55,0.39
20230316,0.00,1.26,0.84,0.85
20230317,0.00,1.40,1.06,0.67
20230320,0.00,1.77,1.34,0.85
20230321,0.00,2.19,1.68,1.02
20230322,0.00,2.15,1.87,0.57
20230323,0.00,2.20,2.00,0.40
20230324,0.00,2.33,2.13,0.39
20230327,0.00,2.03,2.09,-0.12
20230328,0.00,1.67,1.92,-0.50
20230329,0.00,1.83,1.89,-0.11
20230330,0.00,2.08,1.97,0.23
20230331,0.00,2.51,2.19,0.66
20230403,0.00,2.86,2.45,0.81
20230404,0.00,2.87,2.62,0.50
20230405,0.00,2.50,2.57,-0.15
20230406,0.00,2.30,2.46,-0.33
20230410,0.00,1.70,2.16,-0.91
20230411,0.00,1.09,1.73,-1.28
20230412,0.00,0.58,1.27,-1.39
20230413,0.00,1.02,1.17,-0.30
20230414,0.00,1.19,1.18,0.03
20230417,0.00,1.26,1.21,0.09
20230418,0.00,1.42,1.29,0.25
20230419,0.00,1.63,1.43,0.40
20230420,0.00,1.55,1.48,0.15
20230421,0.00,1.21,1.37,-0.33
20230424,0.00,0.99,1.22,-0.45
20230425,0.00,0.59,0.97,-0.75
20230426,0.00,0.33,0.71,-0.77
20230427,0.00,0.81,0.75,0.12
20230428,0.00,1.26,0.96,0.61
20230501,0.00,1.47,1.16,0.62
20230502,0.00,1.39,1.25,0.27
20230503,0.00,1.12,1.20,-0.15
20230504,0.00,0.68,0.99,-0.62
20230505,0.00,1.49,1.19,0.60
20230508,0.00,1.92,1.48,0.87
20230509,0.00,1.85,1.63,0.45
20230510,0.00,1.99,1.78,0.43
20230511,0.00,2.03,1.88,0.30
20230512,0.00,1.79,1.84,-0.10
20230515,0.00,1.51,1.71,-0.40
20230516,0.00,1.27,1.53,-0.53
20230517,0.00,1.16,1.39,-0.45
20230518,0.00,1.39,1.39,0.00
20230519,0.00,1.48,1.42,0.12
20230522,0.00,1.34,1.39,-0.10
20230523,0.00,0.83,1.17,-0.68
20230524,0.00,0.52,0.91,-0.78
20230525,0.00,0.47,0.73,-0.52
20230526,0.00,0.77,0.75,0.05
20230530,0.00,1.19,0.92,0.53
20230531,0.00,1.39,1.11,0.56
20230601,0.00,1.86,1.41,0.90
20230602,0.00,2.20,1.73,0.94
20230605,0.00,2.12,1.88,0.47
20230606,0.00,1.93,1.90,0.06
20230607,0.00,1.54,1.76,-0.44
20230608,0.00,1.63,1.71,-0.15
20230609,0.00,1.67,1.69,-0.04
20230612,0.00,2.04,1.83,0.41
20230613,0.00,2.11,1.94,0.33
20230614,0.00,2.15,2.03,0.26
20230615,0.00,2.39,2.17,0.44
20230616,0.00,2.28,2.22,0.13
20230620,0.00,2.14,2.18,-0.10
20230621,0.00,1.81,2.03,-0.45
20230622,0.00,1.97,2.01,-0.08
20230623,0.00,1.94,1.98,-0.08
20230626,0.00,1.64,1.85,-0.41
20230627,0.00,1.79,1.82,-0.06
20230628,0.00,1.98,1.89,0.19
20230629,0.00,2.06,1.96,0.21
20230630,0.00,2.66,2.24,0.84
20230703,0.00,2.69,2.42,0.55
20230705,0.00,2.45,2.43,0.03
20230706,0.00,2.26,2.36,-0.20
20230707,0.00,1.90,2.18,-0.56
20230710,0.00,1.30,1.83,-1.05
20230711,0.00,0.81,1.42,-1.22
20230712,0.00,0.71,1.14,-0.85
20230713,0.00,0.74,0.98,-0.48
20230714,0.00,0.74,0.88,-0.28
20230717,0.00,1.19,1.00,0.36
20230718,0.00,1.37,1.15,0.44
20230719,0.00,1.63,1.34,0.57
20230720,0.00,1.43,1.38,0.11
20230721,0.00,1.09,1.26,-0.35
20230724,0.00,0.95,1.14,-0.38
20230725,0.00,0.95,1.06,-0.23
20230726,0.00,1.03,1.05,-0.03
20230727,0.00,0.86,0.97,-0.23
20230728,0.00,1.09,1.02,0.14
20230731,0.00,1.28,1.13,0.31
20230801,0.00,1.22,1.16,0.12
20230802,0.00,0.70,0.98,-0.55
20230803,0.00,0.16,0.65,-0.99
20230804,0.00,-1.50,-0.21,-2.58
20230807,0.00,-2.90,-1.28,-3.23
20230808,0.00,-3.50,-2.17,-2.66
20230809,0.00,-3.96,-2.88,-2.14
20230810,0.00,-4.10,-3.37,-1.46
20230811,0.00,-4.05,-3.65,-0.82
20230814,0.00,-3.62,-3.64,0.03
20230815,0.00,-3.49,-3.58,0.17
20230816,0.00,-3.40,-3.51,0.22
20230817,0.00,-3.57,-3.53,-0.08
20230818,0.00,-3.46,-3.50,0.09
20230821,0.00,-3.06,-3.32,0.54
20230822,0.00,-2.49,-2.99,1.00
20230823,0.00,-1.48,-2.39,1.81
20230824,0.00,-1.48,-2.02,1.08
20230825,0.00,-1.10,-1.66,1.11
20230828,0.00,-0.60,-1.23,1.27
20230829,0.00,0.29,-0.62,1.83
20230830,0.00,1.33,0.16,2.35
20230831,0.00,1.95,0.87,2.14
20230901,0.00,2.47,1.51,1.91
20230905,0.00,2.72,2.00,1.45
20230906,0.00,1.80,1.92,-0.24
20230907,0.00,0.39,1.31,-1.83
20230908,0.00,-0.39,0.63,-2.04
20230911,0.00,-0.69,0.10,-1.58
20230912,0.00,-1.28,-0.45,-1.66
20230913,0.00,-1.89,-1.03,-1.72
20230914,0.00,-1.97,-1.40,-1.13
20230915,0.00,-2.04,-1.66,-0.76
20230918,0.00,-1.58,-1.62,0.10
20230919,0.00,-1.07,-1.40,0.66
20230920,0.00,-1.23,-1.33,0.21
20230921,0.00,-1.50,-1.40,-0.20
20230922,0.00,-1.48,-1.43,-0.10
20230925,0.00,-1.22,-1.35,0.25
20230926,0.00,-1.61,-1.45,-0.31
20230927,0.00,-1.99,-1.67,-0.65
20230928,0.00,-2.11,-1.85,-0.53
20230929,0.00,-2.02,-1.92,-0.21
20231002,0.00,-1.52,-1.76,0.47
20231003,0.00,-1.35,-1.59,0.49
20231004,0.00,-1.01,-1.36,0.71
20231005,0.00,-0.58,-1.05,0.94
20231006,0.00,0.08,-0.60,1.35
20231009,0.00,0.69,-0.08,1.54
20231010,0.00,0.95,0.33,1.24
20231011,0.00,1.27,0.71,1.13
20231012,0.00,1.55,1.04,1.01
20231013,0.00,1.39,1.18,0.41
20231016,0.00,1.21,1.19,0.04
20231017,0.00,0.83,1.05,-0.43
20231018,0.00,0.38,0.78,-0.80
20231019,0.00,0.03,0.48,-0.90
20231020,0.00,-0.55,0.07,-1.24
20231023,0.00,-0.87,-0.30,-1.12
20231024,0.00,-0.96,-0.57,-0.79
20231025,0.00,-1.32,-0.87,-0.90
20231026,0.00,-2.08,-1.35,-1.46
20231027,0.00,-2.27,-1.72,-1.11
20231030,0.00,-2.00,-1.83,-0.34
20231031,0.00,-1.69,-1.78,0.18
20231101,0.00,-0.97,-1.45,0.97
20231102,0.00,0.03,-0.86,1.77
20231103,0.00,0.50,-0.32,1.64
20231106,0.00,1.14,0.27,1.75
20231107,0.00,1.86,0.90,1.91
20231108,0.00,2.37,1.49,1.76
20231109,0.00,2.52,1.90,1.24
20231110,0.00,3.08,2.37,1.41
20231113,0.00,3.07,2.65,0.83
20231114,0.00,3.31,2.92,0.79
20231115,0.00,3.41,3.11,0.59
20231116,0.00,3.57,3.30,0.55
20231117,0.00,3.52,3.39,0.27
20231120,0.00,3.60,3.47,0.26
20231121,0.00,3.38,3.44,-0.10
20231122,0.00,3.21,3.35,-0.27
20231124,0.00,2.78,3.12,-0.68
20231127,0.00,2.38,2.82,-0.89
20231128,0.00,2.12,2.54,-0.84
20231129,0.00,1.73,2.22,-0.97
20231130,0.00,1.51,1.93,-0.86
20231201,0.00,1.49,1.76,-0.53
20231204,0.00,1.16,1.52,-0.71
20231205,0.00,1.48,1.50,-0.04
20231206,0.00,1.46,1.49,-0.05
20231207,0.00,1.67,1.56,0.22
20231208,0.00,1.93,1.71,0.45
20231211,0.00,1.65,1.68,-0.07
20231212,0.00,1.63,1.66,-0.06
20231213,0.00,2.02,1.81,0.42
20231214,0.00,2.19,1.96,0.47
20231215,0.00,2.13,2.03,0.21
20231218,0.00,1.77,1.93,-0.31
20231219,0.00,1.63,1.81,-0.36
20231220,0.00,1.17,1.55,-0.76
20231221,0.00,0.82,1.26,-0.88
20231222,0.00,0.42,0.92,-1.01
20231226,0.00,0.08,0.59,-1.01
20231227,0.00,-0.12,0.30,-0.85
20231228,0.00,-0.17,0.11,-0.57
20231229,0.00,-0.35,-0.07,-0.56
20240102,0.00,-1.43,-0.62,-1.63
20240103,0.00,-2.23,-1.26,-1.94
20240104,0.00,-2.96,-1.94,-2.04
20240105,0.00,-3.39,-2.52,-1.74
20240108,0.00,-2.90,-2.67,-0.45
20240109,0.00,-2.53,-2.62,0.17
20240110,0.00,-2.05,-2.39,0.67
20240111,0.00,-1.77,-2.14,0.75
20240112,0.00,-1.47,-1.87,0.81
20240116,0.00,-1.55,-1.74,0.38
20240117,0.00,-1.68,-1.72,0.08
20240118,0.00,-0.84,-1.37,1.06
20240119,0.00,0.13,-0.77,1.80
20240122,0.00,1.05,-0.04,2.18
20240123,0.00,1.76,0.68,2.16
20240124,0.00,2.02,1.22,1.61
20240125,0.00,2.05,1.55,1.00
20240126,0.00,1.74,1.62,0.22
20240129,0.00,1.37,1.52,-0.30
20240130,0.00,0.57,1.14,-1.15
20240131,0.00,-0.47,0.50,-1.93
20240201,0.00,-0.73,0.01,-1.48
20240202,0.00,-1.01,-0.40,-1.22
20240205,0.00,-0.87,-0.59,-0.57
20240206,0.00,-0.52,-0.56,0.08
20240207,0.00,-0.27,-0.45,0.35
20240208,0.00,-0.26,-0.37,0.22
20240209,0.00,-0.17,-0.29,0.24
20240212,0.00,-0.35,-0.32,-0.07
20240213,0.00,-0.75,-0.49,-0.52
20240214,0.00,-1.09,-0.73,-0.72
20240215,0.00,-1.29,-0.96,-0.68
20240216,0.00,-1.59,-1.21,-0.76
20240220,0.00,-1.81,-1.45,-0.72
20240221,0.00,-1.76,-1.57,-0.38
20240222,0.00,-1.37,-1.49,0.25
20240223,0.00,-1.34,-1.43,0.19
20240226,0.00,-1.46,-1.44,-0.03
20240227,0.00,-1.26,-1.37,0.22
20240228,0.00,-1.26,-1.33,0.13
20240229,0.00,-1.31,-1.32,0.02
20240301,0.00,-1.44,-1.37,-0.14
20240304,0.00,-2.11,-1.66,-0.89
20240305,0.00,-3.15,-2.26,-1.78
20240306,0.00,-3.80,-2.87,-1.85
20240307,0.00,-4.06,-3.35,-1.42
20240308,0.00,-3.80,-3.53,-0.55
20240311,0.00,-3.20,-3.40,0.39
20240312,0.00,-2.64,-3.09,0.91
20240313,0.00,-2.48,-2.85,0.73
20240314,0.00,-2.02,-2.52,1.00
20240315,0.00,-1.71,-2.19,0.97
20240318,0.00,-1.29,-1.83,1.08
20240319,0.00,-0.65,-1.36,1.42
20240320,0.00,0.15,-0.76,1.80
20240321,0.00,-0.42,-0.62,0.41
20240322,0.00,-0.62,-0.62,0.01
20240325,0.00,-0.92,-0.74,-0.36
20240326,0.00,-1.23,-0.93,-0.59
20240327,0.00,-0.85,-0.90,0.10
20240328,0.00,-0.85,-0.88,0.06
20240401,0.00,-1.02,-0.94,-0.17
20240402,0.00,-1.25,-1.06,-0.38
20240403,0.00,-1.23,-1.13,-0.20
20240404,0.00,-1.28,-1.19,-0.18
20240405,0.00,-1.15,-1.18,0.04
20240408,0.00,-1.19,-1.18,-0.02
20240409,0.00,-0.99,-1.10,0.23
20240410,0.00,-1.10,-1.10,0.01
20240411,0.00,-0.08,-0.69,1.23
20240412,0.00,0.76,-0.11,1.75
20240415,0.00,0.69,0.21,0.97
20240416,0.00,0.15,0.19,-0.07
20240417,0.00,-0.38,-0.04,-0.69
20240418,0.00,-0.83,-0.36,-0.95
20240419,0.00,-1.37,-0.76,-1.21
20240422,0.00,-1.52,-1.06,-0.91
20240423,0.00,-1.39,-1.20,-0.40
20240424,0.00,-0.96,-1.10,0.28
20240425,0.00,-0.53,-0.87,0.68
20240426,0.00,-0.33,-0.66,0.65
20240429,0.00,0.41,-0.23,1.27
20240430,0.00,0.39,0.02,0.74
20240501,0.00,0.21,0.09,0.24
20240502,0.00,0.63,0.31,0.64
20240503,0.00,2.34,1.12,2.44
20240506,0.00,3.05,1.89,2.32
20240507,0.00,3.46,2.52,1.88
20240508,0.00,3.62,2.96,1.32
20240509,0.00,3.83,3.31,1.04
20240510,0.00,3.58,3.42,0.33
20240513,0.00,3.75,3.55,0.40
20240514,0.00,3.86,3.68,0.37
20240515,0.00,4.10,3.85,0.51
20240516,0.00,4.10,3.95,0.30
20240517,0.00,3.93,3.94,-0.02
20240520,0.00,3.84,3.90,-0.12
20240521,0.00,3.81,3.86,-0.11
20240522,0.00,3.43,3.69,-0.52
20240523,0.00,2.48,3.21,-1.45
20240524,0.00,2.25,2.82,-1.15
20240528,0.00,2.01,2.50,-0.98
20240529,0.00,1.83,2.23,-0.81
20240530,0.00,1.78,2.05,-0.54
20240531,0.00,1.82,1.96,-0.28
20240603,0.00,2.02,1.98,0.08
20240604,0.00,2.11,2.03,0.15
20240605,0.00,2.29,2.14,0.31
20240606,0.00,2.11,2.13,-0.03
20240607,0.00,2.26,2.18,0.16
20240610,0.00,1.72,2.00,-0.55
20240611,0.00,3.33,2.53,1.59
20240612,0.00,5.02,3.52,2.99
20240613,0.00,6.02,4.52,2.99
20240614,0.00,6.13,5.17,1.93
20240617,0.00,6.55,5.72,1.66
